"month","date","money","diff","assets","debt","assets_money_over_debt","debt_over_incomes"
186,"6/2031",48674.871189134356,543.4497202510393,153000,46089.625686257554,437.5710763241615,18.326487044056623
187,"7/2031",49218.320909385395,543.4497202510393,153000,45808.65177213332,441.4413284094959,18.326487044056623
188,"8/2031",49761.770629636434,543.4497202510393,153000,45527.49054206643,445.3611833542393,18.326487044056623
189,"9/2031",50305.22034988747,543.4497202510393,153000,45246.14187117947,449.3316157844327,18.326487044056623
190,"10/2031",50848.67007013851,543.4497202510393,153000,44964.605634511914,453.35362602107983,18.326487044056623
191,"11/2031",51392.11979038955,543.4497202510393,153000,44682.88170701986,457.4282409325421,18.326487044056623
192,"12/2031",49685.56951064059,-1706.5502797489607,153000,44400.969963576266,456.489057957317,18.326487044056623
193,"1/2032",50229.01923089163,543.4497202510393,153000,44118.87027897033,460.6396717455447,18.326487044056623
194,"2/2032",50772.46895114267,543.4497202510393,153000,43836.582527908016,464.8457000985728,18.326487044056623
195,"3/2032",51315.91867139371,543.4497202510393,153000,43554.10658501159,469.108276328886,18.326487044056623
196,"4/2032",51859.36839164475,543.4497202510393,153000,43271.44232481995,473.42856485775144,18.326487044056623
197,"5/2032",52402.81811189579,543.4497202510393,153000,42988.58962178811,477.8077622899973,18.326487044056623
198,"6/2032",52946.26783214683,543.4497202510393,153000,42705.54835028773,482.24709853364817,18.326487044056623
199,"7/2032",53489.717552397866,543.4497202510393,153000,42422.31838460619,486.74783796664667,18.326487044056623
200,"8/2032",54033.167272648905,543.4497202510393,153000,42138.89959894767,491.3112806529459,18.326487044056623
201,"9/2032",54576.616992899944,543.4497202510393,153000,41855.29186743202,495.9387636104796,18.326487044056623
202,"10/2032",55120.06671315098,543.4497202510393,153000,41571.49506409522,500.6316621335605,18.326487044056623
203,"11/2032",55663.51643340202,543.4497202510393,153000,41287.50906288958,505.3913911724815,18.326487044056623
204,"12/2032",53956.96615365306,-1706.5502797489607,153000,41003.33373768324,504.73204807601695,18.326487044056623
205,"1/2033",54500.4158739041,543.4497202510393,153000,40718.96896226005,509.5915273940843,18.326487044056623
206,"2/2033",55043.86559415514,543.4497202510393,153000,40434.41461031987,514.5217696339721,18.326487044056623
207,"3/2033",55587.31531440618,543.4497202510393,153000,40149.67055547841,519.524350831677,18.326487044056623
208,"4/2033",56130.76503465722,543.4497202510393,153000,39864.736671267136,524.6008941666736,18.326487044056623
209,"5/2033",56674.21475490826,543.4497202510393,153000,39579.61283113295,529.753071737934,18.326487044056623
210,"6/2033",57217.6644751593,543.4497202510393,153000,39294.29890843876,534.9826064208348,18.326487044056623
211,"7/2033",57761.11419541034,543.4497202510393,153000,39008.79477646263,540.2912738093121,18.326487044056623
212,"8/2033",58304.563915661376,543.4497202510393,153000,38723.10030839861,545.6809042478237,18.326487044056623
213,"9/2033",58848.013635912415,543.4497202510393,153000,38437.21537735591,551.1533849580479,18.326487044056623
214,"10/2033",59391.463356163455,543.4497202510393,153000,38151.139856359136,556.7106622654723,18.326487044056623
215,"11/2033",59934.913076414494,543.4497202510393,153000,37864.87361834838,562.3547439314086,18.326487044056623
